_id,country,market_name,mic,operating_mic,website
642b0bdf87b340e987cc9261,IN,BANGALORE STOCK EXCHANGE LTD,XBAN,XBAN,WWW.BGSE.CO.IN
642b0bdf87b340e987cc92aa,ES,"MERCHBOLSA AGENCIA DE VALORES, S.A.",XBAV,XBAV,
642b0bdf87b340e987cc92df,BR,BOLSA BRASILIERA DE FUTUROS,XBBF,XBBF,
642b0bdf87b340e987cc9311,ID,JAKARTA FUTURES EXCHANGE (BURSA BERJANGKA JAKARTA),XBBJ,XBBJ,WWW.BBJ-JFX.COM
642b0bdf87b340e987cc935a,CA,PERIMETER FINANCIAL CORP. - BLOCKBOOK ATS,XBBK,XBBK,WWW.PFIN.CA
642b0bdf87b340e987cc9393,AR,BOLSA DE COMERCIO DE CORDOBA,XBCC,XBCC,WWW.BOLSACBA.COM.AR
642b0bdf87b340e987cc93b7,AR,MERCADO DE VALORES DE CORDOBA S.A.,MVCX,XBCC,WWW.MERVALCORDOBA.COM.AR
642b0bdf87b340e987cc93e2,HU,BUDAPEST COMMODITY EXCHANGE,XBCE,XBCE,
642b0bdf87b340e987cc940a,CL,LA BOLSA ELECTRONICA DE CHILE,XBCL,XBCL,WWW.BOLCHILE.CL
642b0bdf87b340e987cc943a,AR,BOLSA DE COMERCIO DE MENDOZA S.A.,XBCM,XBCM,WWW.BOLSAMZA.COM.AR
642b0bdf87b340e987cc9476,AR,MERCADO DE VALORES DE MENDOZA S.A.,XBCX,XBCM,WWW.MERVALMZA.COM.AR
642b0bdf87b340e987cc94a9,HN,BOLSA CENTROAMERICANA DE VALORES S.A.,XBCV,XBCV,WWW.BCV.HN
642b0be087b340e987cc94d3,BM,BERMUDA STOCK EXCHANGE LTD,XBDA,XBDA,WWW.BSX.COM
642b0be087b340e987cc950b,DE,BOERSE BERLIN - REGULIERTER MARKT,BERA,XBER,WWW.BERLIN-BOERSE.DE
642b0be087b340e987cc954f,DE,BOERSE BERLIN - FREIVERKEHR,BERB,XBER,WWW.BERLIN-BOERSE.DE
642b0be087b340e987cc9580,DE,BOERSE BERLIN - BERLIN SECOND REGULATED MARKET,BERC,XBER,WWW.BERLIN-BOERSE.DE
642b0be087b340e987cc95c0,DE,BOERSE BERLIN,XBER,XBER,WWW.BOERSE-BERLIN.DE
642b0be087b340e987cc95ff,DE,ZOBEX,ZOBX,XBER,WWW.BOERSE-BERLIN.DE
642b0be087b340e987cc9631,DE,BOERSE BERLIN EQUIDUCT TRADING - REGULIERTER MARKT,EQTA,XBER,WWW.EQUIDUCT-TRADING.DE
642b0be087b340e987cc9668,DE,BOERSE BERLIN EQUIDUCT TRADING - BERLIN SECOND REGULATED MARKET,EQTB,XBER,WWW.EQUIDUCT-TRADING.DE
642b0be087b340e987cc9694,DE,BOERSE BERLIN EQUIDUCT TRADING - FREIVERKEHR,EQTC,XBER,WWW.EQUIDUCT-TRADING.DE
642b0be087b340e987cc96c0,DE,BOERSE BERLIN EQUIDUCT TRADING - OTC,EQTD,XBER,WWW.EQUIDUCT-TRADING.DE
642b0be087b340e987cc96f7,DE,BOERSE BERLIN EQUIDUCT TRADING,XEQT,XBER,WWW.EQUIDUCT-TRADING.DE
642b0be087b340e987cc9722,LB,BOURSE DE BEYROUTH - BEIRUT STOCK EXCHANGE,XBEY,XBEY,WWW.BSE.COM.LB
642b0be087b340e987cc9758,BE,BELGIAN FUTURES AND OPTIONS EXCHANGE,XBFO,XBFO,
642b0be087b340e987cc9780,TH,MARKET FOR ALTERNATIVE INVESTMENT,XMAI,XBKK,WWW.SET.OR.TH
642b0be087b340e987cc97ae,TH,STOCK EXCHANGE OF THAILAND,XBKK,XBKK,WWW.SET.OR.TH
642b0be087b340e987cc97ea,TH,STOCK EXCHANGE OF THAILAND - FOREIGN BOARD,XBKF,XBKK,WWW.SET.OR.TH
642b0be087b340e987cc9819,FR,BLUENEXT,XBLN,XBLN,WWW.BLUENEXT.EU
642b0be187b340e987cc9846,CR,"BOLSA NACIONAL DE VALORES, S.A.",XBNV,XBNV,WWW.BOLSACR.COM
642b0be187b340e987cc987f,CO,BOLSA DE VALORES DE COLOMBIA,XBOG,XBOG,WWW.BVC.COM.CO
642b0be187b340e987cc98b4,BO,BOLSA BOLIVIANA DE VALORES S.A.,XBOL,XBOL,WWW.BOLSA-VALORES-BOLIVIA.COM
642b0be187b340e987cc98ef,IN,BSE LTD,XBOM,XBOM,WWW.BSEINDIA.COM
642b0be187b340e987cc991b,IN,BSE SME,BSME,XBOM,WWW.BSESME.COM
642b0be187b340e987cc9960,BW,BOTSWANA STOCK EXCHANGE - EXCHANGE TRADED FUNDS (ETF),BOTE,XBOT,WWW.BSE.CO.BW
642b0be187b340e987cc99a7,BW,BOTSWANA STOCK EXCHANGE,XBOT,XBOT,WWW.BSE.CO.BW
642b0be187b340e987cc99e0,BW,BOTSWANA STOCK EXCHANGE - VENTURE CAPITAL,BOTV,XBOT,WWW.BSE.CO.BW
642b0be187b340e987cc9a33,SK,BRATISLAVA STOCK EXCHANGE,XBRA,XBRA,WWW.BSSE.SK
642b0be187b340e987cc9a5c,DE,BREMER WERTPAPIERBOERSE,XBRE,XBRE,
642b0be187b340e987cc9a8e,RO,ROMANIAN  COMMODITIES EXCHANGE,XBRM,XBRM,WWW.BRM.RO
642b0be187b340e987cc9acb,CH,BX WORLDCAPS,EQWB,XBRN,WWW.BXSWISS.COM
642b0be187b340e987cc9afd,CH,BX SWISS AG,XBRN,XBRN,"WWW.BXSWISS.COM, WWW.BERNE-X.COM"
642b0be187b340e987cc9b1d,BE,EURONEXT - VENTES PUBLIQUES BRUSSELS,VPXB,XBRU,WWW.EURONEXT.COM
642b0be187b340e987cc9b5b,BE,EURONEXT - TRADING FACILITY BRUSSELS,TNLB,XBRU,WWW.EURONEXT.COM
642b0be187b340e987cc9b8d,BE,EURONEXT - EURONEXT BRUSSELS,XBRU,XBRU,WWW.EURONEXT.COM
642b0be287b340e987cc9bc4,BE,EURONEXT - EURONEXT BRUSSELS - DERIVATIVES,XBRD,XBRU,WWW.EURONEXT.COM
642b0be287b340e987cc9c01,CI,BOURSE REGIONALE DES VALEURS MOBILIERES,XBRV,XBRV,WWW.BRVM.ORG
642b0be287b340e987cc9c4d,RO,RASDAQ,XRAS,XBSE,WWW.BVB.RO
642b0be287b340e987cc9c7e,RO,SPOT REGULATED MARKET - BVB,XBSE,XBSE,WWW.BVB.RO
642b0be287b340e987cc9cb5,RO,DERIVATIVES REGULATED MARKET - BVB,XBSD,XBSE,WWW.BVB.RO
642b0be287b340e987cc9d1a,US,BROKERTEC FUTURES EXCHANGE,XBTF,XBTF,
642b0be287b340e987cc9d47,HU,BUDAPEST STOCK EXCHANGE,XBUD,XBUD,WWW.BET.HU
642b0be287b340e987cc9d87,HU,XTEND,XTND,XBUD,WWW.BET.HU
642b0be287b340e987cc9dd3,AR,BOLSA DE COMERCIO DE BUENOS AIRES,XBUE,XBUE,WWW.BCBA.SBA.COM.AR
642b0be287b340e987cc9e07,AR,MERCADO DE VALORES DE BUENOS AIRES S.A.,XMEV,XBUE,WWW.MERVAL.SBA.COM.AR
642b0be287b340e987cc9e41,BG,BULGARIAN STOCK EXCHANGE,XBUL,XBUL,WWW.BSE-SOFIA.BG
642b0be287b340e987cc9e78,BG,BULGARIAN STOCK EXCHANGE - ALTERNATIVE MARKET,ABUL,XBUL,WWW.BSE-SOFIA.BG
642b0be287b340e987cc9eb8,CV,CAPE VERDE STOCK EXCHANGE,XBVC,XBVC,WWW.BVC.CV
642b0be287b340e987cc9ef0,BR,BOLSA DE VALORES DO PARANA,XBVP,XBVP,
642b0be287b340e987cc9f2e,DO,BOLSA DE VALORES DE LA REPUBLICA DOMINICANA SA.,XBVR,XBVR,WWW.BOLSARD.COM
642b0be387b340e987cc9f64,EG,EGYPTIAN EXCHANGE,XCAI,XCAI,WWW.EGYPTSE.COM
642b0be387b340e987cc9f9b,IN,CALCUTTA STOCK EXCHANGE,XCAL,XCAL,WWW.CSE-INDIA.COM
642b0be387b340e987cc9fe0,MA,CASABLANCA STOCK EXCHANGE,XCAS,XCAS,WWW.CASABLANCA-BOURSE.COM
642b0be387b340e987cca013,KY,CAYMAN ISLANDS STOCK EXCHANGE,XCAY,XCAY,WWW.CSX.COM.KY
642b0be387b340e987cca048,US,CBOE STOCK EXCHANGE,CBSX,XCBO,WWW.CBSX.COM
642b0be387b340e987cca083,US,CBOE FUTURES EXCHANGE,XCBF,XCBO,WWW.CFE.CBOE.COM
642b0be487b340e987cca428,US,CHICAGO BOARD OF TRADE,XCBT,XCBT,WWW.CBOT.COM
642b0be487b340e987cca44f,US,CHICAGO BOARD OF TRADE (FLOOR),FCBT,XCBT,WWW.CBOT.COM
642b0be487b340e987cca4a4,US,KANSAS CITY BOARD OF TRADE,XKBT,XCBT,WWW.KCBT.COM
642b0be487b340e987cca4dc,JP,CHUBU COMMODITY EXCHANGE,XCCE,XCCE,
642b0be487b340e987cca526,US,"CHICAGO CLIMATE EXCHANGE, INC",XCCX,XCCX,WWW.CHICAGOCLIMATEEXCHANGE.COM
642b0be487b340e987cca564,IE,BAXTER FINANCIAL SERVICES,XCDE,XCDE,WWW.BAXTER-FX.COM
642b0be487b340e987cca59c,UZ,UZBEK COMMODITY EXCHANGE,XCET,XCET,WWW.UZEX.COM
642b0be487b340e987cca5e3,CN,CHINA FOREIGN EXCHANGE TRADE SYSTEM,XCFE,XCFE,WWW.CHINAMONEY.COM.CN
642b0be487b340e987cca612,US,CANTOR FINANCIAL FUTURES EXCHANGE,XCFF,XCFF,WWW.CANTOR.COM
642b0be487b340e987cca656,HK,CHINESE GOLD & SILVER EXCHANGE SOCIETY,XCGS,XCGS,WWW.CGSE.COM.HK
642b0be487b340e987cca691,BD,CHITTAGONG STOCK EXCHANGE LTD.,XCHG,XCHG,WWW.CSEBD.COM
642b0be487b340e987cca6c7,GG,THE INTERNATIONAL STOCK EXCHANGE,XCIE,XCIE,WWW.TISEGROUP.COM
642b0be487b340e987cca709,US,CHICAGO MERCANTILE EXCHANGE (FLOOR),FCME,XCME,WWW.CME.COM
642b0be487b340e987cca748,US,INTERNATIONAL MONETARY MARKET,XIMM,XCME,WWW.CME.COM
642b0be587b340e987cca785,US,CHICAGO MERCANTILE EXCHANGE,XCME,XCME,WWW.CME.COM
642b0be587b340e987cca7d5,US,CME GLOBEX,GLBX,XCME,WWW.CME.COM
642b0be587b340e987cca821,US,INDEX AND OPTIONS MARKET,XIOM,XCME,WWW.CME.COM
642b0be587b340e987cca890,US,CME SWAPS MARKETS (CME),CMES,XCME,WWW.CMEGROUP.COM
642b0be587b340e987cca8eb,US,CME SWAPS MARKETS (CBOT),CBTS,XCME,WWW.CMEGROUP.COM
642b0be587b340e987cca924,US,CME SWAPS MARKETS (NYMEX),NYMS,XCME,WWW.CMEGROUP.COM
642b0be587b340e987cca95e,US,CME SWAPS MARKETS (COMEX),CECS,XCME,WWW.CMEGROUP.COM
642b0be587b340e987cca9a0,AR,BOLSA DE COMERCIO CONFEDERADA S.A.,XCNF,XCNF,WWW.BOLSANOR.COM
642b0be587b340e987cca9de,LK,COLOMBO STOCK EXCHANGE,XCOL,XCOL,WWW.CSE.LK
642b0be587b340e987ccaa13,GB,ICMA,XCOR,XCOR,WWW.ICMA-GROUP.ORG
642b0be587b340e987ccaa4b,US,CHICAGO RICE AND COTTON EXCHANGE,XCRC,XCRC,
642b0be587b340e987ccaa7e,HR,CROATIAN POWER EXCHANGE,XCRO,XCRO,WWW.CROPEX.HR
642b0be587b340e987ccaabf,US,"NEW YORK COCOA, COFFEE AND SUGAR EXCHANGE",XCSC,XCSC,
642b0be587b340e987ccaafd,DK,NASDAQ COPENHAGEN A/S - NORDIC@MID,DCSE,XCSE,WWW.NASDAQOMXNORDIC.COM
642b0be587b340e987ccab43,DK,NASDAQ COPENHAGEN A/S,XCSE,XCSE,WWW.NASDAQOMXNORDIC.COM
642b0be587b340e987ccab87,DK,FIRST NORTH DENMARK - AUCTION ON DEMAND,MNDK,XCSE,WWW.NASDAQOMXNORDIC.COM
642b0be587b340e987ccabbe,DK,FIRST NORTH DENMARK,FNDK,XCSE,WWW.NASDAQOMXNORDIC.COM
642b0be687b340e987ccac08,DK,FIRST NORTH DENMARK - NORDIC@MID,DNDK,XCSE,WWW.NASDAQOMXNORDIC.COM
642b0be687b340e987ccac40,DK,NASDAQ COPENHAGEN A/S - AUCTION ON DEMAND,MCSE,XCSE,WWW.NASDAQOMXNORDIC.COM
642b0be687b340e987ccac73,DK,FIRST NORTH DENMARK,XFND,XCSE,WWW.OMXNORDICEXCHANGE.COM
642b0be687b340e987ccacb5,KH,CAMBODIA SECURITIES EXCHANGE,XCSX,XCSX,WWW.CSX.COM.KH
642b0be687b340e987ccacf0,UZ,UZBEKISTAN REPUBLICAN CURRENCY EXCHANGE,XCUE,XCUE,
642b0be687b340e987ccad2f,US,CURRENEX,XCUR,XCUR,WWW.CURRENEX.COM
642b0be687b340e987ccad5e,CA,NASDAQ CXD,XCXD,XCXD,HTTP://BUSINESS.NASDAQ.COM/TRADE/CANADIAN-EQUITIES/OVERVIEW
642b0be687b340e987ccad98,CY,CYPRUS STOCK EXCHANGE - OTC,XCYO,XCYS,WWW.CSE.COM.CY
642b0be687b340e987ccadca,CY,CYPRUS STOCK EXCHANGE,XCYS,XCYS,WWW.CSE.COM.CY
642b0be687b340e987ccadf8,CY,MTF - CYPRUS EXCHANGE,XECM,XCYS,WWW.CSE.COM.CY/EN/DEFAULT.ASP
642b0be687b340e987ccae37,TZ,DAR ES  SALAAM STOCK EXCHANGE,XDAR,XDAR,WWW.DARSTOCKEXCHANGE.COM
642b0be687b340e987ccae6d,CN,DALIAN COMMODITY EXCHANGE,XDCE,XDCE,WWW.DCE.COM.CN
642b0be687b340e987ccae9a,IN,DELHI STOCK EXCHANGE,XDES,XDES,
642b0be687b340e987ccaeb7,UA,JOINT-STOCK COMPANY “STOCK EXCHANGE INNEX”,XDFB,XDFB,
642b0be687b340e987ccaef1,AE,DUBAI FINANCIAL MARKET,XDFM,XDFM,WWW.DFM.CO.AE
642b0be687b340e987ccaf1f,BD,DHAKA STOCK EXCHANGE LTD,XDHA,XDHA,WWW.DSEBD.ORG
642b0be687b340e987ccaf4b,ES,CADE - MERCADO DE DEUDA PUBLICA ANOTADA,XDPA,XDPA,
642b0be787b340e987ccaf81,SY,DAMASCUS SECURITIES EXCHANGE,XDSE,XDSE,WWW.DSE.SY
642b0be787b340e987ccafa2,CM,DOUALA STOCK EXCHANGE,XDSX,XDSX,WWW.DOUALA-STOCK-EXCHANGE.COM
642b0be787b340e987ccafdd,DE,DTB DEUTSCHE TERMINBOERSE GMBH,XDTB,XDTB,
642b0be787b340e987ccb008,DE,BOERSE DUESSELDORF - REGULIERTER MARKT,DUSA,XDUS,
642b0be787b340e987ccb03b,DE,BOERSE DUESSELDORF - FREIVERKEHR,DUSB,XDUS,
642b0be787b340e987ccb075,DE,BOERSE DUESSELDORF - QUOTRIX - REGULIERTER MARKT,DUSC,XDUS,
642b0be787b340e987ccb095,DE,BOERSE DUESSELDORF - QUOTRIX MTF,DUSD,XDUS,
642b0be787b340e987ccb0e3,DE,BOERSE DUESSELDORF,XDUS,XDUS,WWW.BOERSE-DUESSELDORF.DE
642b0be787b340e987ccb104,DE,BOERSE DUESSELDORF - QUOTRIX,XQTX,XDUS,WWW.BOERSE-DUESSELDORF.DE
642b0be787b340e987ccb13e,DE,"DEUTSCHE BOERSE AG, FRANKFURT AM MAIN",XDWZ,XDWZ,
642b0be787b340e987ccb160,IE,ENERGY BROKING IRELAND GAS TRADING PLATFORM,XEBI,XEBI,WWW.EBI.IE
642b0be787b340e987ccb18e,DE,ECB EXCHANGE RATES,XECB,XECB,WWW.ECB.EUROPA.EU
642b0be787b340e987ccb1bc,DE,EUROPEAN COMMODITY CLEARING AG,XECC,XECC,WWW.ECC.DE
642b0be787b340e987ccb1de,KN,EASTERN CARIBBEAN SECURITIES EXCHANGE,XECS,XECS,WWW.ECSEONLINE.COM
642b0be787b340e987ccb20a,US,ELX,XELX,XELX,WWW.ELXFUTURES.COM
642b0be787b340e987ccb22d,MX,MERCADO MEXICANO DE DERIVADOS,XEMD,XEMD,WWW.MEXDER.COM.MX
642b0be887b340e987ccb26c,NL,EMS EXCHANGE,XEMS,XEMS,WWW.VANLANSCHOT.NL
642b0be887b340e987ccb29b,DE,XETRA INTERNATIONAL MARKET - OPEN MARKET,XETD,XETI,WWW.DEUTSCHE-BOERSE.COM
642b0be887b340e987ccb2e0,DE,XETRA INTERNATIONAL MARKET,XETI,XETI,WWW.DEUTSCHE-BOERSE.COM
642b0be887b340e987ccb31c,DE,XETRA INTERNATIONAL MARKET - REGULATED MARKET,XETC,XETI,WWW.DEUTSCHE-BOERSE.COM
642b0be887b340e987ccb357,DE,XETRA,XETR,XETR,WWW.DEUTSCHE-BOERSE.COM
642b0be887b340e987ccb38d,DE,XETRA - FREIVERKEHR,XETB,XETR,WWW.DEUTSCHE-BOERSE.COM
642b0be887b340e987ccb3b1,DE,XETRA - REGULIERTER MARKT,XETA,XETR,WWW.DEUTSCHE-BOERSE.COM
642b0be887b340e987ccb3f6,DE,EUREX REPO - TRIPARTY,XERT,XEUP,WWW.EUREXREPO.COM
642b0be887b340e987ccb431,DE,EUREX REPO - FUNDING AND FINANCING PRODUCTS,XERE,XEUP,WWW.EUREXREPO.COM
642b0be887b340e987ccb466,DE,EUREX REPO SECLEND MARKET,XEUM,XEUP,WWW.EUREXREPO.COM
642b0be887b340e987ccb497,DE,EUREX REPO GMBH,XEUP,XEUP,WWW.EUREXREPO.COM
642b0be887b340e987ccb4c7,DE,EUREX DEUTSCHLAND,XEUR,XEUR,WWW.EUREXCHANGE.COM
642b0be887b340e987ccb4ef,ES,MERCADO DE FUTUROS Y OPCIONES SOBRE CITRICOS,XFCM,XFCM,
642b0be887b340e987ccb519,JP,FUKUOKA FUTURES EXCHANGE,XFFE,XFFE,
642b0be887b340e987ccb54d,JP,FUKUOKA STOCK EXCHANGE,XFKA,XFKA,WWW.FSE.OR.JP
642b0be887b340e987ccb576,FR,SOCIETE DU NOUVEAU MARCHE,XFMN,XFMN,
642b0be987b340e987ccb5ad,FI,FINNISH OPTIONS MARKET,XFOM,XFOM,
642b0be987b340e987ccb5cb,DE,DEUTSCHE BOERSE AG - CUSTOMIZED INDICES,XDBC,XFRA,WWW.DEUTSCHE-BOERSE.COM
642b0be987b340e987ccb61d,DE,DEUTSCHE BOERSE AG,XFRA,XFRA,WWW.DEUTSCHE-BOERSE.COM
642b0be987b340e987ccb649,DE,DEUTSCHE BOERSE AG - VOLATILITY INDICES,XDBV,XFRA,WWW.DEUTSCHE-BOERSE.COM
642b0be987b340e987ccb67a,DE,BOERSE FRANKFURT - REGULIERTER MARKT,FRAA,XFRA,WWW.DEUTSCHE-BOERSE.COM
642b0be987b340e987ccb6cd,DE,DEUTSCHE BOERSE MID-POINT CROSS,FRAD,XFRA,WWW.DEUTSCHE-BOERSE.COM
642b0be987b340e987ccb6f5,DE,BOERSE FRANKFURT - FREIVERKEHR,FRAB,XFRA,WWW.DEUTSCHE-BOERSE.COM
642b0be987b340e987ccb71f,DE,DEUTSCHE BOERSE AG - INDICES,XDBX,XFRA,WWW.DEUTSCHE-BOERSE.COM
642b0be987b340e987ccb748,DE,NEWEX,XNEW,XFRA,WWW.NEWEX.COM
642b0be987b340e987ccb795,NL,FINANCIELE TERMIJNMARKET AMSTERDAM,XFTA,XFTA,
642b0be987b340e987ccb7c2,HU,CENTRAL EASTERN EUROPEAN GAS EXCHANGE LTD,XGAS,XGAS,WWW.CEEGEX.COM
642b0be987b340e987ccb800,GB,GLOBAL COAL LIMITED,XGCL,XGCL,WWW.GLOBALCOAL.COM
642b0be987b340e987ccb835,GH,GHANA STOCK EXCHANGE,XGHA,XGHA,WWW.GSE.COM.GH
642b0be987b340e987ccb87b,IT,GESTORE MERCATO ELETTRICO - ITALIAN POWER EXCHANGE,XGME,XGME,WWW.MERCATOELETTRICO.ORG
642b0be987b340e987ccb8b3,US,GLOBALCLEAR MERCANTILE EXCHANGE,XGMX,XGMX,WWW.GMEGROUP.US
642b0be987b340e987ccb8f6,GE,GEORGIA STOCK EXCHANGE,XGSE,XGSE,WWW.GSE.GE
642b0bea87b340e987ccb92b,GT,BOLSA DE VALORES NACIONAL SA,XGTG,XGTG,WWW.BVNSA.COM.GT
642b0bea87b340e987ccb95b,EC,BOLSA DE VALORES DE GUAYAQUIL,XGUA,XGUA,WWW.MUNDOBVG.COM
642b0bea87b340e987ccb98a,DE,BOERSE HAMBURG - REGULIERTER MARKT,HAMA,XHAM,
642b0bea87b340e987ccb9d5,DE,BOERSE HAMBURG - FREIVERKEHR,HAMB,XHAM,
642b0bea87b340e987ccba08,DE,HANSEATISCHE WERTPAPIERBOERSE HAMBURG,XHAM,XHAM,WWW.BOERSENAG.DE
642b0bea87b340e987ccba40,DE,BOERSE HAMBURG - LANG AND SCHWARZ EXCHANGE - REGULIERTER MARKT,HAMM,XHAM,WWW.BOERSENAG.DE
642b0bea87b340e987ccba95,DE,BOERSE HAMBURG - LANG AND SCHWARZ EXCHANGE,HAML,XHAM,WWW.BOERSENAG.DE
642b0bea87b340e987ccbab1,DE,BOERSE HAMBURG - LANG AND SCHWARZ EXCHANGE - FREIVERKEHR,HAMN,XHAM,WWW.BOERSENAG.DE
642b0bea87b340e987ccbae1,DE,BOERSE HANNOVER - FREIVERKEHR,HANB,XHAN,
642b0bea87b340e987ccbb1d,DE,BOERSE HANNOVER - REGULIERTER MARKT,HANA,XHAN,
642b0bea87b340e987ccbb67,DE,NIEDERSAECHSISCHE BOERSE ZU HANNOVER,XHAN,XHAN,WWW.BOERSENAG.DE
642b0bea87b340e987ccbb95,FI,FIRST NORTH FINLAND - AUCTION ON DEMAND,MNFI,XHEL,WWW.NASDAQOMXNORDIC.COM
642b0bea87b340e987ccbbd0,FI,FIRST NORTH FINLAND,FNFI,XHEL,WWW.NASDAQOMXNORDIC.COM
642b0bea87b340e987ccbc08,FI,FIRST NORTH FINLAND - NORDIC@MID,DNFI,XHEL,WWW.NASDAQOMXNORDIC.COM
642b0bea87b340e987ccbc33,FI,NASDAQ HELSINKI LTD,XHEL,XHEL,WWW.NASDAQOMXNORDIC.COM
642b0bea87b340e987ccbc73,FI,NASDAQ HELSINKI LTD - NORDIC@MID,DHEL,XHEL,WWW.NASDAQOMXNORDIC.COM
642b0bea87b340e987ccbca7,FI,NASDAQ HELSINKI LTD -  AUCTION ON DEMAND,MHEL,XHEL,WWW.NASDAQOMXNORDIC.COM
642b0bea87b340e987ccbcd7,JP,HIROSHIMA STOCK EXCHANGE,XHIR,XHIR,
642b0beb87b340e987ccbd2b,HK,HONG KONG FUTURES EXCHANGE LTD.,XHKF,XHKF,WWW.HKEX.COM.HK
642b0beb87b340e987ccbd59,HK,HONG KONG EXCHANGES AND CLEARING LTD,XHKG,XHKG,WWW.HKEX.COM.HK
642b0beb87b340e987ccbda4,HK,STOCK EXCHANGE OF HONG KONG LIMITED - SHANGHAI - HONG KONG STOCK CONNECT,SHSC,XHKG,WWW.HKEX.COM.HK
642b0beb87b340e987ccbdd6,HK,STOCK EXCHANGE OF HONG KONG LIMITED - SHENZHEN - HONG KONG STOCK CONNECT,SZSC,XHKG,WWW.HKEX.COM.HK
642b0beb87b340e987ccbe0b,HK,HONG KONG GROWTH ENTERPRISES MARKET,XGEM,XHKG,WWW.HKGEM.COM
642b0beb87b340e987ccbe4c,TR,ISTANBUL GOLD EXCHANGE,XIAB,XIAB,WWW.IAB.GOV.TR
642b0beb87b340e987ccbe8d,AZ,BAKU INTERBANK CURRENCY EXCHANGE,XIBE,XIBE,WWW.BBVB.ORG
642b0beb87b340e987ccbeb7,IS,FIRST NORTH ICELAND,FNIS,XICE,WWW.NASDAQOMXNORDIC.COM
642b0beb87b340e987ccbee5,IS,NASDAQ ICELAND HF. - AUCTION ON DEMAND,MICE,XICE,WWW.NASDAQOMXNORDIC.COM
642b0beb87b340e987ccbf22,IS,NASDAQ ICELAND HF.,XICE,XICE,WWW.NASDAQOMXNORDIC.COM
642b0beb87b340e987ccbf66,IS,FIRST NORTH ICELAND - NORDIC@MID,DNIS,XICE,WWW.NASDAQOMXNORDIC.COM
642b0beb87b340e987ccbf9b,IS,FIRST NORTH ICELAND,ISEC,XICE,WWW.NASDAQOMXNORDIC.COM
642b0beb87b340e987ccbfcd,IS,NASDAQ ICELAND HF. - NORDIC@MID,DICE,XICE,WWW.NASDAQOMXNORDIC.COM
642b0beb87b340e987ccbfee,IS,FIRST NORTH ICELAND - AUCTION ON DEMAND,MNIS,XICE,WWW.NASDAQOMXNORDIC.COM
642b0beb87b340e987ccc00d,CA,INSTINET CANADA CROSS,XICX,XICX,WWW.INSTINET.COM
642b0beb87b340e987ccc036,ID,INDONESIA STOCK EXCHANGE,XIDX,XIDX,WWW.IDX.CO.ID
642b0beb87b340e987ccc05a,HK,INSTINET PACIFIC LTD,XIHK,XIHK,WWW.INSTINET.COM
642b0beb87b340e987ccc084,NO,INTERNATIONAL MARTIME EXCHANGE,XIMA,XIMA,WWW.IMAREX.COM
642b0bec87b340e987ccc0de,IN,MULTI COMMODITY EXCHANGE OF INDIA LTD.,XIMC,XIMC,WWW.MCXINDIA.COM
642b0bec87b340e987ccc121,TW,TAIWAN INTERNATIONAL MERCANTILE EXCHANGE,XIME,XIME,
642b0bec87b340e987ccc16a,US,INSTINET VWAP CROSS,ICRO,XINS,WWW.INSTINET.COM
642b0bec87b340e987ccc19f,US,INSTINET,XINS,XINS,WWW.INSTINET.COM
642b0bec87b340e987ccc1d7,US,INSTINET CBX (US),ICBX,XINS,WWW.INSTINET.COM
642b0bec87b340e987ccc21c,US,MOC CROSS,MOCX,XINS,WWW.INSTINET.COM
642b0bec87b340e987ccc256,DE,INVESTRO,XINV,XINV,WWW.INVESTRO.DE
642b0bec87b340e987ccc284,GB,INTERNATIONAL PETROLEUM EXCHANGE,XIPE,XIPE,
642b0bec87b340e987ccc2bb,IQ,IRAQ STOCK EXCHANGE,XIQS,XIQS,WWW.ISX-IQ.NET
642b0bec87b340e987ccc2fd,TR,BORSA ISTANBUL - PRECIOUS METALS AND DIAMONDS MARKETS,XPMS,XIST,WWW.BORSAISTANBUL.COM
642b0bec87b340e987ccc32e,TR,BORSA ISTANBUL - FUTURES AND OPTIONS MARKET,XFNO,XIST,WWW.BORSAISTANBUL.COM
642b0bec87b340e987ccc35d,TR,BORSA ISTANBUL - DEBT SECURITIES MARKET,XDSM,XIST,WWW.BORSAISTANBUL.COM
642b0bec87b340e987ccc393,TR,BORSA ISTANBUL,XIST,XIST,WWW.BORSAISTANBUL.COM
642b0bec87b340e987ccc3b4,TR,BORSA ISTANBUL - EQUITY MARKET,XEQY,XIST,WWW.BORSAISTANBUL.COM
642b0bec87b340e987ccc3e4,US,"INTERNATIONAL SECURITIES EXCHANGE, LLC - EQUITIES",XISE,XISX,WWW.ISE.COM
642b0bec87b340e987ccc416,US,ISE GEMINI EXCHANGE,GMNI,XISX,WWW.ISE.COM
642b0bec87b340e987ccc43e,US,"INTERNATIONAL  SECURITIES EXCHANGE, LLC - TOPAZ",XTPZ,XISX,WWW.ISE.COM
642b0bed87b340e987ccc46b,US,"ISE MERCURY, LLC",MCRY,XISX,WWW.ISE.COM
642b0bed87b340e987ccc4af,US,"INTERNATIONAL SECURITIES EXCHANGE, LLC -  ALTERNATIVE MARKETS",XISA,XISX,WWW.ISE.COM
642b0bed87b340e987ccc4f4,US,"INTERNATIONAL SECURITIES EXCHANGE, LLC",XISX,XISX,WWW.ISE.COM
